parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
27450060,"Tuna salad, made with mayonnaise",15121,"Fish, tuna, light, canned in water, drained solids",276
27450061,"Tuna salad, made with light mayonnaise",2047,"Salt, table, iodized",1.5
27450061,"Tuna salad, made with light mayonnaise",4641,"Salad dressing, mayonnaise, light",120
27450061,"Tuna salad, made with light mayonnaise",11143,"Celery, raw",120
27450061,"Tuna salad, made with light mayonnaise",11945,"Pickle relish, sweet",30.625
27450061,"Tuna salad, made with light mayonnaise",15121,"Fish, tuna, light, canned in water, drained solids",276
27450062,"Tuna salad, made with mayonnaise-type salad dressing",2047,"Salt, table, iodized",1.5
27450062,"Tuna salad, made with mayonnaise-type salad dressing",4018,"Salad dressing, mayonnaise type, regular, with salt",117.5
27450062,"Tuna salad, made with mayonnaise-type salad dressing",11143,"Celery, raw",120
27450062,"Tuna salad, made with mayonnaise-type salad dressing",11945,"Pickle relish, sweet",30.625
27450062,"Tuna salad, made with mayonnaise-type salad dressing",15121,"Fish, tuna, light, canned in water, drained solids",276
27450063,"Tuna salad, made with light mayonnaise-type salad dressing",2047,"Salt, table, iodized",1.5
27450063,"Tuna salad, made with light mayonnaise-type salad dressing",4641,"Salad dressing, mayonnaise, light",120
27450063,"Tuna salad, made with light mayonnaise-type salad dressing",11143,"Celery, raw",120
27450063,"Tuna salad, made with light mayonnaise-type salad dressing",11945,"Pickle relish, sweet",30.625
27450063,"Tuna salad, made with light mayonnaise-type salad dressing",15121,"Fish, tuna, light, canned in water, drained solids",276
27450064,"Tuna salad, made with creamy dressing",2047,"Salt, table, iodized",1.5
27450064,"Tuna salad, made with creamy dressing",4639,"Salad dressing, ranch dressing, regular",120
27450064,"Tuna salad, made with creamy dressing",11143,"Celery, raw",120
27450064,"Tuna salad, made with creamy dressing",11945,"Pickle relish, sweet",30.625
27450064,"Tuna salad, made with creamy dressing",15121,"Fish, tuna, light, canned in water, drained solids",276
27450065,"Tuna salad, made with light creamy dressing",2047,"Salt, table, iodized",1.5
27450065,"Tuna salad, made with light creamy dressing",11143,"Celery, raw",120
27450065,"Tuna salad, made with light creamy dressing",11945,"Pickle relish, sweet",30.625
27450065,"Tuna salad, made with light creamy dressing",15121,"Fish, tuna, light, canned in water, drained solids",276
27450065,"Tuna salad, made with light creamy dressing",42157,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",132
27450066,"Tuna salad, made with Italian dressing",2047,"Salt, table, iodized",1.5
27450066,"Tuna salad, made with Italian dressing",4114,"Salad dressing, italian dressing, commercial, regular",117.5
27450066,"Tuna salad, made with Italian dressing",11143,"Celery, raw",120
27450066,"Tuna salad, made with Italian dressing",11945,"Pickle relish, sweet",30.625
27450066,"Tuna salad, made with Italian dressing",15121,"Fish, tuna, light, canned in water, drained solids",276
27450067,"Tuna salad, made with light Italian dressing",2047,"Salt, table, iodized",1.5
27450067,"Tuna salad, made with light Italian dressing",4021,"Salad dressing, italian dressing, commercial, reduced fat",120
27450067,"Tuna salad, made with light Italian dressing",11143,"Celery, raw",120
27450067,"Tuna salad, made with light Italian dressing",11945,"Pickle relish, sweet",30.625
27450067,"Tuna salad, made with light Italian dressing",15121,"Fish, tuna, light, canned in water, drained solids",276
27450068,"Tuna salad, made with any type of fat free dressing",2047,"Salt, table, iodized",1.5
27450068,"Tuna salad, made with any type of fat free dressing",11143,"Celery, raw",120
27450068,"Tuna salad, made with any type of fat free dressing",11945,"Pickle relish, sweet",30.625
27450068,"Tuna salad, made with any type of fat free dressing",15121,"Fish, tuna, light, canned in water, drained solids",276
27450068,"Tuna salad, made with any type of fat free dressing",42193,"Salad Dressing, mayonnaise-like, fat-free",128
27450070,Shrimp salad,2047,"Salt, table, iodized",1.5
27450070,Shrimp salad,4025,"Salad dressing, mayonnaise, regular",110
27450070,Shrimp salad,9152,"Lemon juice, raw",31
27450070,Shrimp salad,11143,"Celery, raw",120
27450070,Shrimp salad,15152,"Crustaceans, shrimp, mixed species, canned",256
27450080,Seafood salad,2047,"Salt, table, iodized",1.5
27450080,Seafood salad,4025,"Salad dressing, mayonnaise, regular",110
27450080,Seafood salad,9152,"Lemon juice, raw",31
27450080,Seafood salad,11143,"Celery, raw",120
27450080,Seafood salad,15141,"Crustaceans, crab, blue, canned",90.005
27450080,Seafood salad,15148,"Crustaceans, lobster, northern, cooked, moist heat",96.672
27450080,Seafood salad,15152,"Crustaceans, shrimp, mixed species, canned",85.338
27450090,Tuna salad with cheese,1009,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",56.7
27450090,Tuna salad with cheese,2047,"Salt, table, iodized",1.5
27450090,Tuna salad with cheese,4025,"Salad dressing, mayonnaise, regular",110
27450090,Tuna salad with cheese,11143,"Celery, raw",120
27450090,Tuna salad with cheese,11945,"Pickle relish, sweet",30.625
27450090,Tuna salad with cheese,15121,"Fish, tuna, light, canned in water, drained solids",276
27450100,Tuna salad with egg,1129,"Egg, whole, cooked, hard-boiled",50
27450100,Tuna salad with egg,2047,"Salt, table, iodized",1.5
27450100,Tuna salad with egg,4025,"Salad dressing, mayonnaise, regular",110
27450100,Tuna salad with egg,11143,"Celery, raw",120
27450100,Tuna salad with egg,11945,"Pickle relish, sweet",30.625
27450100,Tuna salad with egg,15121,"Fish, tuna, light, canned in water, drained solids",276
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",1129,"Egg, whole, cooked, hard-boiled",34
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11124,"Carrots, raw",12.2
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11143,"Celery, raw",12
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11205,"Cucumber, with peel, raw",10.4
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11252,"Lettuce, iceberg (includes crisphead types), raw",25
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11253,"Lettuce, green leaf, raw",25
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11257,"Lettuce, red leaf, raw",25
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11282,"Onions, raw",11.5
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11457,"Spinach, raw",17.5
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",11529,"Tomatoes, red, ripe, raw, year round average",18
27450110,"Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",15152,"Crustaceans, shrimp, mixed species, canned",64
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",1129,"Egg, whole, cooked, hard-boiled",34
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11143,"Celery, raw",12
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11205,"Cucumber, with peel, raw",10.4
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11252,"Lettuce, iceberg (includes crisphead types), raw",25
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11253,"Lettuce, green leaf, raw",25
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11257,"Lettuce, red leaf, raw",25
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11260,"Mushrooms, white, raw",7
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11282,"Onions, raw",11.5
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11333,"Peppers, sweet, green, raw",9.2
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",11457,"Spinach, raw",17.5
27450120,"Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",15152,"Crustaceans, shrimp, mixed species, canned",64
27450130,Crab salad made with imitation crab,2047,"Salt, table, iodized",1.5
27450130,Crab salad made with imitation crab,4025,"Salad dressing, mayonnaise, regular",110
27450130,Crab salad made with imitation crab,9152,"Lemon juice, raw",31
27450130,Crab salad made with imitation crab,11143,"Celery, raw",120
27450130,Crab salad made with imitation crab,15138,"Crustaceans, crab, alaska king, imitation, made from surimi",252
27450150,"Fish, tofu, and vegetables, tempura",1125,"Egg, yolk, raw, fresh",51
27450150,"Fish, tofu, and vegetables, tempura",4322,"Vegetable oil, averaged",201
27450150,"Fish, tofu, and vegetables, tempura",11052,"Beans, snap, green, raw",99.338
27450150,"Fish, tofu, and vegetables, tempura",11090,"Broccoli, raw",99.338
27450150,"Fish, tofu, and vegetables, tempura",11135,"Cauliflower, raw",99.338
27450150,"Fish, tofu, and vegetables, tempura",11260,"Mushrooms, white, raw",99.338
27450150,"Fish, tofu, and vegetables, tempura",11282,"Onions, raw",99.338
27450150,"Fish, tofu, and vegetables, tempura",11333,"Peppers, sweet, green, raw",99.338
27450150,"Fish, tofu, and vegetables, tempura",11477,"Squash, summer, zucchini, includes skin, raw",99.248
27450150,"Fish, tofu, and vegetables, tempura",11507,"Sweet potato, raw, unprepared (Includes foods for USDA's Food Distribution Program)",99.338
27450150,"Fish, tofu, and vegetables, tempura",14429,"Beverages, water, tap, municipal",474
27450150,"Fish, tofu, and vegetables, tempura",15151,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",113.4
27450150,"Fish, tofu, and vegetables, tempura",16127,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",113.4
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11143,"Celery, raw",12
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11205,"Cucumber, with peel, raw",10.4
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11252,"Lettuce, iceberg (includes crisphead types), raw",25
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11253,"Lettuce, green leaf, raw",25
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11257,"Lettuce, red leaf, raw",25
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11260,"Mushrooms, white, raw",7
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11282,"Onions, raw",11.5
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11333,"Peppers, sweet, green, raw",9.2
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",11457,"Spinach, raw",17.5
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",15141,"Crustaceans, crab, blue, canned",33.75
27450180,"Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",15152,"Crustaceans, shrimp, mixed species, canned",32
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11124,"Carrots, raw",12.2
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11143,"Celery, raw",12
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11205,"Cucumber, with peel, raw",10.4
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11252,"Lettuce, iceberg (includes crisphead types), raw",25
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11253,"Lettuce, green leaf, raw",25
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11257,"Lettuce, red leaf, raw",25
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11282,"Onions, raw",11.5
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11457,"Spinach, raw",17.5
27450190,"Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",11529,"Tomatoes, red, ripe, raw, year round average",18
